id,m_id,m_fmr_id,m_messengerid,m_messengername,m_unixtime,m_messagetype,m_latitude,m_longitude,m_modelid,m_showcustommsg,m_datetime,m_batterystate,m_hidden,m_altitude,m_payloadstatus,m_custname,m_custassignee,m_custaddr,m_devicetype,m_devicestatus,m_devicestatussubtype,m_deviceinputstatus,m_devicegroup,m_devicefuelstatus1,m_devicefuelstatus2,m_devicewindspeed,m_devicetemperature,m_devicespeed,m_devicedistance,m_deviceheading,m_devicecompass,m_devicebarometric,m_devicewinddirection,m_devicehumidity,m_time,m_date,payload_asli,payload_latitude,payload_longitude,payload_inputstatus,payload_subtype,m_devicegroupdemo,m_devicefuelcoef,m_devicehatch
1780598,1537012972,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182506,TNC3182506,2021-02-05 01:10:52,POWER-OFF,-99999.000000,-99999.00000000000,SPOTTRACE,Y,2021-02-05 01:10:52,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780601,1537015169,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:12:48,UNLIMITED-TRACK,3.885430,95.83801269531,"","",2021-02-05 01:12:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780607,1537015169,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:12:48,UNLIMITED-TRACK,3.885430,95.83801269531,SPOTTRACE,Y,2021-02-05 01:12:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780685,1537031154,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 01:13:59,UNLIMITED-TRACK,-0.590900,122.77464294434,"","",2021-02-05 01:13:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780691,1537031154,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 01:13:59,UNLIMITED-TRACK,-0.590900,122.77464294434,SPOTTRACE,Y,2021-02-05 01:13:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780592,1537014303,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404253,TNC4404253,2021-02-05 01:15:08,UNLIMITED-TRACK,-8.677730,119.20816040039,"","",2021-02-05 01:15:08,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780606,1537014303,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404253,TNC4404253,2021-02-05 01:15:08,UNLIMITED-TRACK,-8.677730,119.20816040039,SPOTTRACE,Y,2021-02-05 01:15:08,GOOD,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780599,1537014458,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197337,TNC3197337,2021-02-05 01:15:38,UNLIMITED-TRACK,-0.805160,127.41967010498,"","",2021-02-05 01:15:38,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780600,1537015140,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:17:48,UNLIMITED-TRACK,3.882640,95.83801269531,"","",2021-02-05 01:17:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780605,1537015140,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:17:48,UNLIMITED-TRACK,3.882640,95.83801269531,SPOTTRACE,Y,2021-02-05 01:17:48,LOW,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780786,1537047238,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405099,TNC4405099,2021-02-05 01:18:01,STOP,0.762330,107.31001281738,"","",2021-02-05 01:18:01,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780793,1537047238,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405099,TNC4405099,2021-02-05 01:18:01,STOP,0.762330,107.31001281738,SPOTTRACE,Y,2021-02-05 01:18:01,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780602,1537015708,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3197337,TNC3197337,2021-02-05 01:19:44,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-05 01:19:44,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780794,1537047652,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425733,TNC4425733,2021-02-05 01:19:56,STOP,-1.807660,117.64125823975,"","",2021-02-05 01:19:56,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780613,1537018131,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:22:48,UNLIMITED-TRACK,3.876890,95.83502960205,"","",2021-02-05 01:22:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780618,1537018131,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:22:48,UNLIMITED-TRACK,3.876890,95.83502960205,SPOTTRACE,Y,2021-02-05 01:22:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780608,1537017136,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422975,TNC4422975,2021-02-05 01:24:31,UNLIMITED-TRACK,-3.364530,117.81366729736,"","",2021-02-05 01:24:31,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780611,1537017809,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195434,TNC3195434,2021-02-05 01:26:48,UNLIMITED-TRACK,-1.201310,98.48712158203,"","",2021-02-05 01:26:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780612,1537018101,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:27:48,UNLIMITED-TRACK,3.876330,95.83537292480,"","",2021-02-05 01:27:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780617,1537018101,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:27:48,UNLIMITED-TRACK,3.876330,95.83537292480,SPOTTRACE,Y,2021-02-05 01:27:48,LOW,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780619,1537019228,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404196,TNC4404196,2021-02-05 01:31:34,POWER-OFF,-99999.000000,-99999.00000000000,"","",2021-02-05 01:31:34,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780620,1537019429,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2502386,tnc0195,2021-02-05 01:32:08,STATUS,-6.867170,112.31931304932,"","",2021-02-05 01:32:08,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780627,1537019429,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-2502386,tnc0195,2021-02-05 01:32:08,STATUS,-6.867170,112.31931304932,SPOTTRACE,Y,2021-02-05 01:32:08,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780636,1537022667,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:32:49,UNLIMITED-TRACK,3.876770,95.83561706543,"","",2021-02-05 01:32:49,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780645,1537022667,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:32:49,UNLIMITED-TRACK,3.876770,95.83561706543,SPOTTRACE,Y,2021-02-05 01:32:49,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780621,1537019803,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-05 01:33:26,UNLIMITED-TRACK,-5.262150,134.98672485352,"","",2021-02-05 01:33:26,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780626,1537019803,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-05 01:33:26,UNLIMITED-TRACK,-5.262150,134.98672485352,SPOTTRACE,Y,2021-02-05 01:33:26,GOOD,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780622,1537019810,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-05 01:33:27,STOP,-2.080470,130.47036743164,"","",2021-02-05 01:33:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780625,1537019810,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183986,TNC3183986,2021-02-05 01:33:27,STOP,-2.080470,130.47036743164,SPOTTRACE,Y,2021-02-05 01:33:27,GOOD,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780637,1537022666,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:37:49,UNLIMITED-TRACK,3.876130,95.83589172363,"","",2021-02-05 01:37:49,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780644,1537022666,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:37:49,UNLIMITED-TRACK,3.876130,95.83589172363,SPOTTRACE,Y,2021-02-05 01:37:49,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780628,1537021377,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405097,TNC4405097,2021-02-05 01:38:28,UNLIMITED-TRACK,0.191450,106.71053314209,"","",2021-02-05 01:38:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780634,1537021377,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405097,TNC4405097,2021-02-05 01:38:28,UNLIMITED-TRACK,0.191450,106.71053314209,SPOTTRACE,Y,2021-02-05 01:38:28,GOOD,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780717,1537037440,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127410,TNC3127410,2021-02-05 01:38:38,UNLIMITED-TRACK,-4.605210,117.12502288818,"","",2021-02-05 01:38:38,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780724,1537037440,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127410,TNC3127410,2021-02-05 01:38:38,UNLIMITED-TRACK,-4.605210,117.12502288818,SPOTTRACE,Y,2021-02-05 01:38:38,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780629,1537021753,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406094,TNC4406094,2021-02-05 01:39:51,UNLIMITED-TRACK,-6.330060,120.04287719727,"","",2021-02-05 01:39:51,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780633,1537021753,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406094,TNC4406094,2021-02-05 01:39:51,UNLIMITED-TRACK,-6.330060,120.04287719727,SPOTTRACE,Y,2021-02-05 01:39:51,LOW,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780635,1537022640,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:42:49,UNLIMITED-TRACK,3.875920,95.83640289307,"","",2021-02-05 01:42:49,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780643,1537022640,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:42:49,UNLIMITED-TRACK,3.875920,95.83640289307,SPOTTRACE,Y,2021-02-05 01:42:49,LOW,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780638,1537022818,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406087,TNC4406087,2021-02-05 01:43:28,STOP,-1.007130,118.93573760986,"","",2021-02-05 01:43:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780642,1537022818,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4406087,TNC4406087,2021-02-05 01:43:28,STOP,-1.007130,118.93573760986,SPOTTRACE,Y,2021-02-05 01:43:28,GOOD,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780646,1537023418,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195424,TNC3195424,2021-02-05 01:45:29,UNLIMITED-TRACK,-5.863750,105.75730895996,"","",2021-02-05 01:45:29,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780647,1537023942,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183154,TNC3183154,2021-02-05 01:47:24,STOP,-4.501950,117.05243682861,"","",2021-02-05 01:47:24,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780655,1537023942,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183154,TNC3183154,2021-02-05 01:47:24,STOP,-4.501950,117.05243682861,SPOTTRACE,Y,2021-02-05 01:47:24,GOOD,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780650,1537024030,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:47:47,UNLIMITED-TRACK,3.870290,95.83820343018,"","",2021-02-05 01:47:47,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780654,1537024030,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:47:47,UNLIMITED-TRACK,3.870290,95.83820343018,SPOTTRACE,Y,2021-02-05 01:47:47,LOW,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780651,1537024132,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404196,TNC4404196,2021-02-05 01:48:10,NEWMOVEMENT,2.367690,125.37463378906,"","",2021-02-05 01:48:10,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780845,1537054585,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3171379,tnc0457,2021-02-05 01:49:30,STOP,-2.926600,131.99555969238,"","",2021-02-05 01:49:30,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780854,1537055342,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195424,TNC3195424,2021-02-05 01:52:37,STOP,-5.863740,105.75737762451,"","",2021-02-05 01:52:37,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780658,1537025387,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:52:48,UNLIMITED-TRACK,3.867050,95.83743286133,"","",2021-02-05 01:52:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780661,1537025387,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:52:48,UNLIMITED-TRACK,3.867050,95.83743286133,SPOTTRACE,Y,2021-02-05 01:52:48,LOW,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780663,1537027049,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:58:07,UNLIMITED-TRACK,3.866690,95.83809661865,"","",2021-02-05 01:58:07,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780669,1537027049,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 01:58:07,UNLIMITED-TRACK,3.866690,95.83809661865,SPOTTRACE,Y,2021-02-05 01:58:07,LOW,0,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780664,1537027144,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3126997,TNC3126997,2021-02-05 01:58:24,UNLIMITED-TRACK,4.236100,95.57642364502,"","",2021-02-05 01:58:24,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780668,1537027144,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3126997,TNC3126997,2021-02-05 01:58:24,UNLIMITED-TRACK,4.236100,95.57642364502,SPOTTRACE,Y,2021-02-05 01:58:24,LOW,0,-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780869,1537056673,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183420,TNC3183420,2021-02-05 01:58:38,STOP,-0.249530,118.93171691895,"","",2021-02-05 01:58:38,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780665,1537027563,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425149,TNC4425149,2021-02-05 01:59:58,STOP,-2.147990,128.75099182129,"","",2021-02-05 01:59:58,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780670,1537027910,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404219,TNC4404219,2021-02-05 02:01:22,UNLIMITED-TRACK,-4.480130,131.57814025879,"","",2021-02-05 02:01:22,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780757,1537043130,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4424315,TNC4424315,2021-02-05 02:01:24,STOP,0.202610,117.65222167969,"","",2021-02-05 02:01:24,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780671,1537028475,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:02:47,UNLIMITED-TRACK,3.866160,95.83796691895,"","",2021-02-05 02:02:47,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780676,1537028475,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:02:47,UNLIMITED-TRACK,3.866160,95.83796691895,SPOTTRACE,Y,2021-02-05 02:02:47,LOW,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780761,1537043716,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405848,TNC4405848,2021-02-05 02:03:57,UNLIMITED-TRACK,-4.828460,123.31471252441,"","",2021-02-05 02:03:57,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780764,1537043842,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182133,TNC3182133,2021-02-05 02:04:27,STOP,-0.752700,118.43244171143,"","",2021-02-05 02:04:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780771,1537043842,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3182133,TNC3182133,2021-02-05 02:04:27,STOP,-0.752700,118.43244171143,SPOTTRACE,Y,2021-02-05 02:04:27,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780677,1537029110,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3179277,TNC3179277,2021-02-05 02:05:56,STOP,-4.275470,101.12599945068,"","",2021-02-05 02:05:56,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780682,1537029110,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3179277,TNC3179277,2021-02-05 02:05:56,STOP,-4.275470,101.12599945068,SPOTTRACE,Y,2021-02-05 02:05:56,LOW,0,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780678,1537029600,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:07:48,UNLIMITED-TRACK,3.865670,95.83865356445,"","",2021-02-05 02:07:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780681,1537029600,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:07:48,UNLIMITED-TRACK,3.865670,95.83865356445,SPOTTRACE,Y,2021-02-05 02:07:48,LOW,0,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780683,1537030487,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4424314,TNC4424314,2021-02-05 02:11:26,UNLIMITED-TRACK,-4.576690,127.38712310791,"","",2021-02-05 02:11:26,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780695,1537033426,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:12:46,UNLIMITED-TRACK,3.864930,95.83862304688,"","",2021-02-05 02:12:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780701,1537033426,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:12:46,UNLIMITED-TRACK,3.864930,95.83862304688,SPOTTRACE,Y,2021-02-05 02:12:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780684,1537031123,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 02:13:59,UNLIMITED-TRACK,-0.587680,122.77575683594,"","",2021-02-05 02:13:59,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780690,1537031123,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3113521,tnc0199,2021-02-05 02:13:59,UNLIMITED-TRACK,-0.587680,122.77575683594,SPOTTRACE,Y,2021-02-05 02:13:59,GOOD,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780686,1537031177,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405090,TNC4405090,2021-02-05 02:14:12,NEWMOVEMENT,-6.866940,112.31941223145,"","",2021-02-05 02:14:12,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780689,1537031177,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405090,TNC4405090,2021-02-05 02:14:12,NEWMOVEMENT,-6.866940,112.31941223145,SPOTTRACE,Y,2021-02-05 02:14:12,GOOD,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780694,1537033425,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:17:46,UNLIMITED-TRACK,3.864200,95.83853149414,"","",2021-02-05 02:17:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780700,1537033425,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:17:46,UNLIMITED-TRACK,3.864200,95.83853149414,SPOTTRACE,Y,2021-02-05 02:17:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780785,1537047237,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405099,TNC4405099,2021-02-05 02:18:01,STOP,0.761690,107.31051635742,"","",2021-02-05 02:18:01,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780792,1537047237,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4405099,TNC4405099,2021-02-05 02:18:01,STOP,0.761690,107.31051635742,SPOTTRACE,Y,2021-02-05 02:18:01,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780795,1537047648,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4425733,TNC4425733,2021-02-05 02:19:56,STOP,-1.792980,117.60384368896,"","",2021-02-05 02:19:56,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780693,1537033406,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:22:46,UNLIMITED-TRACK,3.863430,95.83869934082,"","",2021-02-05 02:22:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780699,1537033406,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:22:46,UNLIMITED-TRACK,3.863430,95.83869934082,SPOTTRACE,Y,2021-02-05 02:22:46,LOW,0,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780702,1537034635,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4422452,TNC4422452,2021-02-05 02:27:28,NEWMOVEMENT,-5.109700,119.42166900635,"","",2021-02-05 02:27:28,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780703,1537034704,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:27:48,UNLIMITED-TRACK,3.862540,95.83882904053,"","",2021-02-05 02:27:48,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780707,1537034704,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:27:48,UNLIMITED-TRACK,3.862540,95.83882904053,SPOTTRACE,Y,2021-02-05 02:27:48,LOW,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780708,1537035459,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3195434,TNC3195434,2021-02-05 02:30:57,UNLIMITED-TRACK,-1.211670,98.48639678955,"","",2021-02-05 02:30:57,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780709,1537035910,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:32:46,UNLIMITED-TRACK,3.861100,95.83984375000,"","",2021-02-05 02:32:46,LOW,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780713,1537035910,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3127001,TNC3127001,2021-02-05 02:32:46,UNLIMITED-TRACK,3.861100,95.83984375000,SPOTTRACE,Y,2021-02-05 02:32:46,LOW,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780710,1537035997,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-05 02:33:07,UNLIMITED-TRACK,-5.260470,134.97386169434,"","",2021-02-05 02:33:07,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780712,1537035997,0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-3183869,TNC3183869,2021-02-05 02:33:07,UNLIMITED-TRACK,-5.260470,134.97386169434,SPOTTRACE,Y,2021-02-05 02:33:07,GOOD,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780714,1537037120,sftp0E36aLPodTdWPLKGj9x1N1Od4dcfZBHqi,0-4404196,TNC4404196,2021-02-05 02:37:29,UNLIMITED-TRACK,2.360620,125.35497283936,"","",2021-02-05 02:37:29,GOOD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
